648160649,2018-08-28 23:45:00,0.1002,0.0562,0.0115,0.0324,0.0160,-0.0040,0.0030,0.0070,0.1014,0.0562,0.0119,0.0332,0.9881,0.9969,0.9767,0.9770
648170656,2018-08-28 23:45:00,0.5466,0.2345,0.1975,0.1146,0.0590,-0.0230,0.0050,0.0210,0.5498,0.2354,0.1975,0.1165,0.9942,0.9952,0.9997,0.9829
648163397,2018-08-28 23:45:00,0.3650,0.1836,0.0842,0.0971,0.0870,0.0320,0.0270,0.0250,0.3752,0.1864,0.0885,0.1003,0.9727,0.9848,0.9527,0.9677
648165591,2018-08-28 23:45:00,0.5921,0.1725,0.1909,0.2287,0.1200,0.0400,0.0100,0.0580,0.6042,0.1771,0.1912,0.2359,0.9801,0.9748,0.9987,0.9690
648168405,2018-08-28 23:45:00,0.1813,0.0447,0.0868,0.0499,0.0500,-0.0060,0.0340,0.0030,0.1881,0.0458,0.0932,0.0500,0.9635,0.9923,0.9311,0.9979
648162653,2018-08-28 23:45:00,0.6213,0.2771,0.1852,0.1590,0.1000,-0.0290,0.0420,0.0230,0.6293,0.2778,0.1899,0.1607,0.9874,0.9945,0.9748,0.9900
648160978,2018-08-28 23:45:00,0.4699,0.2249,0.0960,0.1490,0.0910,-0.0480,0.0080,0.0320,0.4786,0.2284,0.0964,0.1524,0.9817,0.9778,0.9968,0.9781
648163510,2018-08-28 23:45:00,0.7063,0.2475,0.1917,0.2671,0.1830,0.0570,0.0700,0.0480,0.7297,0.2539,0.2041,0.2714,0.9682,0.9744,0.9391,0.9842
648164624,2018-08-28 23:45:00,0.3761,0.1204,0.1032,0.1525,0.0340,0.0000,0.0110,0.0170,0.3776,0.1204,0.1038,0.1534,0.9960,1.0000,0.9942,0.9942
648166051,2018-08-28 23:45:00,0.4038,0.1559,0.1410,0.1069,0.3330,0.1110,0.1130,0.1070,0.5234,0.1914,0.1807,0.1512,0.7712,0.8141,0.7793,0.7071
648160686,2018-08-28 23:45:00,0.2881,0.1035,0.0751,0.1095,0.0180,-0.0010,0.0050,0.0100,0.2886,0.1035,0.0752,0.1100,0.9980,0.9999,0.9978,0.9962
648164859,2018-08-28 23:45:00,0.9471,0.2858,0.2406,0.4207,0.1760,0.0680,0.0300,0.0740,0.9634,0.2938,0.2425,0.4272,0.9831,0.9732,0.9921,0.9848
648164065,2018-08-28 23:45:00,1.0498,0.2777,0.4285,0.3437,0.2400,-0.0650,0.0880,0.0860,1.0769,0.2841,0.4374,0.3543,0.9749,0.9736,0.9796,0.9703
648165802,2018-08-28 23:45:00,0.2280,0.0429,0.1030,0.0821,0.0500,0.0090,0.0140,0.0240,0.2334,0.0438,0.1040,0.0855,0.9772,0.9770,0.9912,0.9603
805179643,2018-08-28 23:45:00,0.2199,0.1290,0.0208,0.0701,0.0180,0.0100,0.0040,0.0030,0.2206,0.1294,0.0211,0.0702,0.9965,0.9971,0.9851,0.9990
648162463,2018-08-28 23:45:00,0.5134,0.1632,0.1530,0.1973,0.0630,0.0270,0.0150,0.0180,0.5173,0.1654,0.1538,0.1981,0.9926,0.9863,0.9951,0.9960
648170615,2018-08-28 23:45:00,0.3529,0.0968,0.1628,0.0933,0.0690,0.0080,0.0430,0.0120,0.3596,0.0972,0.1684,0.0940,0.9813,0.9966,0.9664,0.9923
648167282,2018-08-28 23:45:00,0.4135,0.1550,0.1396,0.1190,0.0590,0.0150,0.0240,0.0180,0.4177,0.1557,0.1416,0.1203,0.9900,0.9951,0.9857,0.9885
648167275,2018-08-28 23:45:00,0.2322,0.0760,0.0563,0.1000,0.0520,0.0200,0.0130,0.0180,0.2380,0.0786,0.0578,0.1016,0.9761,0.9673,0.9748,0.9836
648168430,2018-08-28 23:45:00,0.8914,0.2975,0.2602,0.3337,0.2170,-0.0680,0.0590,0.0890,0.9175,0.3035,0.2668,0.3453,0.9717,0.9748,0.9755,0.9659
648165877,2018-08-28 23:45:00,0.6063,0.1655,0.2860,0.1549,0.0840,-0.0120,0.0430,0.0260,0.6121,0.1658,0.2892,0.1570,0.9905,0.9974,0.9890,0.9860
648164210,2018-08-28 23:45:00,0.7064,0.2612,0.1999,0.2453,0.0750,0.0210,0.0300,0.0210,0.7104,0.2620,0.2022,0.2462,0.9944,0.9966,0.9893,0.9962
54785613,2018-08-28 23:45:00,0.2392,0.0727,0.0727,0.0938,0.0350,0.0060,0.0060,0.0190,0.2417,0.0729,0.0729,0.0957,0.9897,0.9962,0.9962,0.9799
28763836,2018-08-28 23:45:00,0.6513,0.1883,0.2294,0.2336,0.1160,0.0310,0.0200,0.0570,0.6616,0.1909,0.2302,0.2405,0.9844,0.9866,0.9960,0.9715
648170610,2018-08-28 23:45:00,1.2309,0.4377,0.4600,0.3332,0.1410,-0.0720,0.0140,0.0360,1.2390,0.4433,0.4602,0.3352,0.9935,0.9866,0.9996,0.9943
648165628,2018-08-28 23:45:00,0.8438,0.2656,0.2605,0.3178,0.1170,0.0260,0.0460,0.0420,0.8519,0.2668,0.2645,0.3205,0.9905,0.9954,0.9848,0.9912
648165935,2018-08-28 23:45:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000
648162594,2018-08-28 23:45:00,0.7895,0.2475,0.3111,0.2310,0.0300,0.0000,0.0180,0.0040,0.7901,0.2475,0.3116,0.2310,0.9993,1.0000,0.9983,0.9998
648164237,2018-08-28 23:45:00,0.7211,0.2524,0.1981,0.2706,0.0850,0.0240,0.0270,0.0330,0.7261,0.2536,0.1999,0.2726,0.9931,0.9954,0.9907,0.9928
648164626,2018-08-28 23:45:00,1.3047,0.4137,0.5004,0.3906,0.2210,-0.0730,0.0840,0.0640,1.3233,0.4196,0.5074,0.3958,0.9860,0.9848,0.9863,0.9869
648168399,2018-08-28 23:45:00,0.5800,0.2042,0.1796,0.1961,0.0790,-0.0340,0.0220,0.0220,0.5853,0.2064,0.1810,0.1974,0.9908,0.9866,0.9925,0.9936
648165593,2018-08-28 23:45:00,0.4775,0.1434,0.1849,0.1493,0.0270,0.0000,0.0160,0.0000,0.4783,0.1434,0.1856,0.1493,0.9985,1.0000,0.9960,1.0000
648163817,2018-08-28 23:45:00,1.4692,0.5787,0.3924,0.4981,0.1850,0.0560,0.0310,0.0880,1.4808,0.5814,0.3936,0.5058,0.9922,0.9954,0.9969,0.9848
648170773,2018-08-28 23:45:00,0.3284,0.1188,0.0866,0.1230,0.1160,-0.0510,0.0310,0.0320,0.3483,0.1254,0.0920,0.1270,0.9425,0.9184,0.9415,0.9677
648162837,2018-08-28 23:45:00,0.9358,0.3273,0.2814,0.3271,0.1800,0.0480,0.0710,0.0550,0.9530,0.3308,0.2902,0.3317,0.9821,0.9893,0.9694,0.9860
648160682,2018-08-28 23:45:00,0.6993,0.2659,0.2459,0.1875,0.1380,-0.0600,0.0400,0.0370,0.7127,0.2706,0.2491,0.1911,0.9810,0.9755,0.9871,0.9806
